ACDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
11/4/2013,23,16,9,9,4,0,72,46,18,1031,1028,1024,31,14,10,29,16,,0,1,,127
11/5/2013,30,20,11,9,4,-5,72,36,4,1026,1021,1016,31,31,31,24,18,,0,,,55
11/6/2013,33,24,16,10,-3,-14,44,16,4,1016,1011,1008,31,27,10,34,19,,0,6,,3
11/7/2013,22,19,16,15,12,8,94,63,37,1013,1010,1007,31,13,10,50,16,52,2.03,7,Rain,154
11/8/2013,18,14,12,15,9,5,94,69,34,1020,1014,1009,31,11,7,35,18,50,0,5,Rain,195
11/9/2013,17,13,8,7,4,-2,72,51,22,1024,1021,1018,31,13,10,35,18,,0,4,,179
11/10/2013,19,14,9,8,5,1,82,54,20,1026,1024,1022,31,11,10,34,16,48,0,4,,155
11/11/2013,21,16,10,10,6,3,77,52,22,1024,1022,1019,31,12,10,32,19,47,0,2,,156
11/12/2013,21,16,11,10,7,1,82,55,20,1021,1019,1018,31,14,10,34,18,40,0,3,,162
11/13/2013,19,16,13,10,8,4,82,57,30,1022,1020,1019,31,13,10,37,18,,0,3,,186
11/14/2013,20,13,6,9,6,5,87,58,31,1022,1020,1018,10,10,10,34,14,,0,3,,170
11/15/2013,23,17,11,9,6,5,72,51,22,1021,1019,1017,31,11,10,35,18,,0,3,,135
11/16/2013,22,17,12,9,7,5,72,52,25,1020,1018,1017,31,10,10,32,19,45,0,1,,136
11/17/2013,24,17,11,10,8,4,77,52,22,1020,1017,1015,31,14,10,32,14,37,0,1,,144
11/18/2013,30,19,8,12,4,-4,87,42,5,1015,1011,1007,31,31,31,23,8,,0,,,264
11/19/2013,28,21,14,14,8,2,63,45,19,1009,1007,1004,31,20,10,42,14,60,0,6,,165
11/20/2013,19,16,13,10,8,7,72,60,35,1014,1011,1008,31,12,10,34,23,50,0,5,Rain,160
11/21/2013,18,14,10,8,4,-1,72,50,20,1016,1014,1013,31,12,10,34,19,,0,4,,178
11/22/2013,19,14,9,9,7,6,82,61,33,1015,1014,1013,31,12,10,34,14,,0,3,,185
11/23/2013,19,14,10,10,8,6,82,61,34,1016,1014,1013,31,12,10,34,18,,0,5,,167
11/24/2013,23,18,12,8,6,4,67,49,21,1016,1014,1011,31,13,10,35,21,,0,4,,151
11/25/2013,25,17,9,11,7,3,87,50,20,1012,1010,1008,,,,24,11,,0,,,206
11/26/2013,32,24,17,13,2,-5,68,22,4,1012,1009,1007,31,31,31,23,11,,0,,,18
11/27/2013,34,27,20,15,4,-5,73,24,4,1010,1008,1007,31,31,31,34,19,47,0,,,314
11/28/2013,19,16,13,17,13,8,88,75,55,1014,1010,1007,31,11,10,34,18,,3.05,5,Rain,189
11/29/2013,22,17,12,9,8,4,77,56,22,1020,1017,1014,31,13,10,29,16,,0,4,Rain,150
11/30/2013,25,17,9,13,5,-8,71,45,6,1020,1017,1012,31,27,10,29,18,48,0,4,,108
12/1/2013,27,23,19,14,3,-9,68,30,4,1017,1013,1010,31,11,10,37,24,55,0.51,6,Rain,33
12/2/2013,27,20,14,16,13,7,94,63,18,1014,1012,1012,31,29,26,26,10,,0,,,223
12/3/2013,27,20,13,19,13,7,94,63,24,1012,1008,1003,31,16,10,34,8,,2.03,5,Rain-Thunderstorm,283
12/4/2013,19,16,11,16,9,6,88,62,33,1009,1007,1005,31,12,6,47,24,63,2.03,5,Rain,228
12/5/2013,18,13,9,12,7,2,88,61,32,1019,1014,1008,31,11,5,50,31,72,1.02,5,Rain,213
12/6/2013,20,16,12,12,11,9,88,69,40,1022,1020,1018,31,12,6,34,16,,0,3,Rain,196
12/7/2013,30,21,12,12,8,2,88,43,8,1020,1016,1011,,,,32,11,,0,,,5
12/8/2013,29,24,20,18,8,1,88,38,10,1011,1008,1006,31,15,10,27,18,,0,7,Rain,346
12/9/2013,20,18,15,17,12,6,94,70,34,1011,1008,1005,31,12,5,48,19,,1.02,5,Rain-Thunderstorm,233
12/10/2013,19,17,14,10,9,5,72,57,39,1015,1013,1010,31,12,10,45,35,50,0.51,5,Rain,239
12/11/2013,20,17,13,13,11,9,88,67,47,1016,1014,1012,31,13,6,35,26,48,0,6,Rain,236
12/12/2013,20,17,14,13,11,9,82,65,39,1017,1015,1014,31,12,10,27,18,,0,3,,224
12/13/2013,20,16,12,14,12,11,88,71,54,1020,1017,1015,31,12,10,29,13,,0,4,Rain,201
12/14/2013,22,18,14,13,9,5,82,53,26,1022,1020,1018,31,15,10,40,19,,0,5,,173
12/15/2013,27,18,8,13,8,2,87,57,19,1022,1020,1017,31,17,10,32,14,,0,4,,161
12/16/2013,28,19,10,15,7,-1,77,45,10,1021,1019,1017,31,17,10,32,13,,0,1,,187
12/17/2013,34,22,11,15,7,-1,67,35,7,1020,1017,1015,31,31,31,27,16,,0,,,183
12/18/2013,38,30,22,14,3,-6,45,18,4,1016,1014,1012,,,,29,18,,0,,,143
12/19/2013,41,30,19,17,6,-4,69,24,4,1012,1010,1008,31,31,31,21,8,,0,,,233
12/20/2013,36,29,21,18,12,2,69,37,8,1012,1009,1007,31,28,19,52,21,80,0,8,,130
12/21/2013,27,23,21,17,13,9,78,46,25,1012,1009,1006,31,16,10,58,29,71,0.25,7,Rain,81
12/22/2013,23,20,17,19,14,10,94,71,52,1014,1011,1007,31,13,10,32,19,,0,6,,246
12/23/2013,22,18,14,12,9,6,77,56,32,1021,1016,1012,31,13,10,37,19,,0.51,4,,188
12/24/2013,24,17,9,11,8,3,82,52,17,1021,1017,1014,31,17,10,26,13,,0,1,,200
12/25/2013,31,22,14,14,4,-1,53,28,8,1015,1011,1009,31,31,31,26,14,,0,,,357
12/26/2013,27,21,16,17,9,1,88,49,15,1014,1012,1010,31,13,10,29,19,,0,1,,163
12/27/2013,26,19,13,17,9,1,69,46,21,1014,1010,1004,31,20,10,26,13,,0,4,,194
12/28/2013,30,23,15,15,6,-6,68,38,4,1017,1008,1000,31,11,10,47,27,61,0,1,,196
12/29/2013,27,19,12,8,4,-2,67,38,9,1019,1016,1014,31,19,10,35,16,,0,1,,136
12/30/2013,24,18,11,14,6,-5,62,41,10,1016,1015,1013,31,31,31,27,13,,0,,,188
12/31/2013,35,22,9,10,-1,-19,58,21,4,1015,1011,1006,31,30,26,23,11,,0,,,159
1/1/2012,39,29,20,17,7,-3,78,29,7,1012,1009,1006,,,,27,11,,0,,,230
1/2/2012,39,31,23,20,8,-4,83,31,9,1012,1009,1006,,,,39,23,58,0,,,339
1/3/2012,31,26,22,21,17,14,83,62,35,1016,1012,1009,10,10,10,37,14,,0,4,Rain,228
1/4/2012,25,21,17,16,9,6,73,49,31,1021,1019,1016,10,10,10,32,24,48,0,3,,171
1/5/2012,27,21,15,11,8,5,68,48,26,1020,1018,1017,10,10,10,39,23,55,0,2,,143
1/6/2012,32,23,14,14,7,3,63,39,16,1018,1013,1007,,,,26,16,,0,,,85
1/7/2012,31,26,20,21,13,0,100,55,15,1006,1003,1000,10,9,0,52,24,72,0,6,Rain-Thunderstorm,335
1/8/2012,21,19,17,19,12,6,88,64,45,1012,1008,1004,10,10,2,47,29,55,0,5,Rain,258
1/9/2012,21,18,15,15,10,7,83,59,43,1016,1014,1012,10,10,6,40,31,53,0,6,Rain,240
1/10/2012,22,19,17,15,11,8,88,62,41,1018,1016,1015,10,10,10,37,24,,0,6,,227
1/11/2012,21,18,15,12,8,5,68,51,40,1022,1018,1014,10,10,10,42,32,53,0,5,Rain,208
1/12/2012,24,19,14,12,8,7,68,55,36,1024,1022,1019,10,10,10,37,16,,0,5,,161
1/13/2012,25,20,16,11,10,9,72,57,36,1022,1020,1019,10,10,10,29,21,,0,5,,140
1/14/2012,25,20,15,12,8,6,77,53,31,1021,1019,1017,10,10,10,29,23,,0,1,,144
1/15/2012,29,22,15,13,10,6,77,52,23,1018,1016,1012,10,10,10,27,18,,0,1,,180
1/16/2012,36,24,14,14,3,-15,72,33,4,1013,1011,1008,,,,24,10,,0,,,302
1/17/2012,37,29,21,18,8,0,78,29,14,1012,1009,1007,10,10,10,39,21,58,0,6,Rain,5
1/18/2012,28,23,18,18,12,7,73,52,39,1018,1015,1012,10,10,10,32,19,,0,4,,166
1/19/2012,31,23,17,11,7,0,63,39,19,1018,1016,1013,,,,35,18,,0,,,142
1/20/2012,31,24,18,14,11,7,73,50,27,1016,1014,1012,10,10,10,29,14,,0,6,,174
1/21/2012,31,23,17,13,10,5,73,46,19,1015,1013,1011,10,10,10,29,18,,0,3,,143
1/22/2012,34,27,19,18,12,5,60,43,17,1014,1012,1010,10,10,10,27,14,,0,1,,182
1/23/2012,35,30,26,17,12,8,48,32,20,1013,1011,1009,10,10,10,32,19,,0,1,,86
1/24/2012,34,28,23,19,13,9,65,40,23,1012,1011,1009,10,10,10,32,13,,0,1,,185
1/25/2012,32,26,20,18,14,9,73,52,32,1013,1012,1010,10,10,10,39,21,47,0,1,,173
1/26/2012,31,24,19,13,10,6,60,43,22,1015,1013,1012,,,,37,23,50,0,,,153
1/27/2012,34,27,19,15,11,10,56,41,23,1012,1010,1006,10,10,10,37,21,48,0,1,,150
1/28/2012,32,26,21,21,17,12,78,57,40,1007,1005,1002,10,10,10,42,14,58,0,1,Rain,122
1/29/2012,31,27,23,20,19,18,78,62,46,1004,999,995,10,10,10,27,18,,0,5,,51
1/30/2012,27,22,17,22,15,9,94,68,47,1013,1003,994,10,10,5,45,31,58,0,5,Rain,219
1/31/2012,22,19,16,11,7,3,72,48,31,1018,1016,1013,10,10,10,32,23,48,0,4,,162
2/1/2012,23,18,14,11,6,3,68,48,29,1018,1016,1013,10,10,10,37,27,53,0,2,,141
2/2/2012,25,20,16,13,11,8,72,57,34,1013,1010,1008,10,10,10,39,19,,0,1,,163
2/3/2012,24,18,13,14,12,10,82,64,49,1009,1007,1005,10,10,10,34,13,,0,2,,187
2/4/2012,27,20,14,18,13,10,83,66,39,1005,1001,995,10,10,10,16,8,,0,5,Rain,145
2/5/2012,22,18,15,19,12,4,94,65,42,1010,1002,994,10,9,2,53,26,74,0,5,Rain,235
2/6/2012,21,18,16,14,9,5,88,56,43,1012,1011,1009,10,10,10,32,24,,0,5,Rain,227
2/7/2012,22,18,15,14,10,7,88,62,40,1016,1014,1012,10,10,10,29,14,,0,6,,167
2/8/2012,21,17,14,10,8,6,77,57,40,1018,1016,1015,10,10,10,27,14,,0,5,,148
2/9/2012,21,17,13,9,7,4,77,54,35,1016,1015,1013,10,10,10,32,14,,0,6,,155
2/10/2012,21,18,15,16,12,7,83,68,43,1017,1015,1015,10,10,6,35,18,,0,5,Rain,192
2/11/2012,22,19,16,14,11,8,82,63,41,1019,1017,1016,10,10,8,29,19,,0,3,Rain,165
2/12/2012,22,17,13,13,10,8,77,60,46,1020,1018,1016,10,10,10,29,18,,0,1,,160
2/13/2012,27,20,13,16,11,6,88,57,26,1019,1017,1016,10,10,10,27,13,,0,1,,182
2/14/2012,34,24,15,15,7,1,88,37,12,1017,1014,1012,,,,24,13,,0,,,99
2/15/2012,30,25,20,19,14,3,88,61,18,1014,1013,1010,10,10,9,27,18,,0,5,,235
2/16/2012,28,22,17,16,14,11,83,65,37,1017,1015,1013,10,10,10,35,16,,0,4,,186
2/17/2012,31,23,16,16,12,8,77,56,25,1017,1015,1012,10,10,10,29,16,,0,3,,140
2/18/2012,30,24,19,17,13,9,64,47,29,1014,1012,1010,10,10,10,26,11,,0,,,189
2/19/2012,28,24,22,19,16,9,78,59,36,1014,1012,1010,10,10,10,29,13,,0,6,Rain,224
2/20/2012,26,22,18,15,13,9,78,57,41,1016,1014,1012,10,10,10,29,16,,0,1,,161
2/21/2012,26,21,17,14,12,10,82,62,36,1016,1015,1013,10,10,10,34,23,,0,4,,153
2/22/2012,25,19,14,17,13,11,82,65,50,1017,1015,1014,10,10,10,29,14,,0,1,,191
2/23/2012,28,21,15,16,12,10,77,53,34,1019,1017,1016,10,10,10,19,10,,0,,,172
2/24/2012,37,29,22,13,7,1,53,25,12,1016,1014,1011,10,10,10,26,14,,0,,,40
2/25/2012,38,32,26,14,11,8,37,27,18,1012,1010,1007,10,10,10,27,16,,0,,,9
2/26/2012,33,28,23,20,14,8,83,47,23,1010,1008,1006,10,10,10,26,16,,0,6,Rain,350
2/27/2012,29,24,21,21,17,10,88,65,40,1013,1010,1008,10,10,10,35,14,,0,5,,186
2/28/2012,24,21,19,13,11,10,68,55,41,1015,1013,1012,10,10,10,34,23,,0,6,Rain,136
2/29/2012,20,18,15,15,13,11,88,78,60,1014,1011,1009,10,9,4,39,19,53,0,6,Rain,151
3/1/2012,24,20,17,15,13,12,82,68,53,1012,1009,1008,10,10,10,34,21,,0,5,Rain,165
3/2/2012,25,20,16,14,11,10,73,60,41,1012,1010,1007,10,10,10,35,23,52,0,4,,123
3/3/2012,24,19,15,17,15,13,94,77,53,1010,1008,1006,10,10,10,32,6,,0,3,Rain,245
3/4/2012,22,20,17,16,13,12,83,67,53,1019,1014,1010,10,10,10,35,27,,0,3,,239
3/5/2012,23,18,14,14,12,10,94,69,47,1024,1021,1019,10,10,10,35,14,,0,2,,162
3/6/2012,23,19,16,12,10,7,77,57,41,1026,1024,1023,10,10,10,32,19,50,0,5,,161
3/7/2012,28,21,15,12,9,0,77,55,17,1025,1022,1019,10,10,10,26,18,,0,1,,133
3/8/2012,24,18,13,12,8,4,72,49,27,1020,1017,1014,,,,23,14,,0,,,142
3/9/2012,25,18,12,15,9,7,73,57,32,1017,1015,1013,10,10,10,26,10,,0,2,,180
3/10/2012,24,19,14,14,11,7,82,60,38,1020,1018,1016,10,10,10,32,16,,0,2,,165
3/11/2012,25,18,12,12,9,8,77,57,34,1019,1018,1016,10,10,10,34,14,,0,6,,156
3/12/2012,26,19,12,17,11,7,83,62,32,1018,1016,1014,10,10,10,24,11,,0,2,,212
3/13/2012,34,23,13,12,8,4,77,46,16,1015,1012,1009,,,,23,8,,0,,,32
3/14/2012,34,27,19,19,12,4,94,47,17,1009,1005,1001,10,9,3,42,24,58,0,5,Rain-Thunderstorm,23
3/15/2012,23,21,19,17,14,12,88,69,57,1009,1007,1004,10,10,5,29,21,,0,5,Rain,298
3/16/2012,21,18,15,15,12,8,83,66,46,1018,1013,1009,10,10,6,32,24,,0,4,Rain,219
3/17/2012,24,18,12,12,9,7,88,62,36,1023,1020,1018,10,10,10,24,13,,0,2,,137
3/18/2012,27,21,16,13,11,6,77,57,26,1023,1020,1017,10,10,10,32,21,48,0,1,,128
3/19/2012,32,24,18,13,10,7,73,39,24,1018,1014,1010,10,10,10,37,21,50,0,3,,44
3/20/2012,32,26,18,19,13,7,100,45,27,1010,1006,1002,10,9,8,40,29,55,0,6,Rain,347
3/21/2012,20,17,12,16,8,2,100,59,30,1015,1012,1006,10,9,3,37,27,52,0,4,Rain,195
3/22/2012,19,16,13,14,8,5,88,62,40,1015,1013,1012,10,10,5,37,16,55,0,6,Rain,212
3/23/2012,19,17,14,14,9,6,94,63,49,1018,1015,1012,10,10,5,39,32,60,0,5,Rain,222
3/24/2012,20,18,16,15,12,10,94,72,60,1021,1019,1017,10,10,7,26,21,34,0,5,Rain,216
3/25/2012,21,16,12,14,11,9,94,71,52,1023,1022,1021,10,10,10,23,11,,0,3,,142
3/26/2012,22,16,11,13,10,8,88,63,46,1023,1021,1020,,,,26,10,,0,,,163
3/27/2012,22,18,14,17,12,8,88,64,43,1022,1020,1019,,,,23,8,,0,,,217
3/28/2012,27,21,16,16,12,7,88,57,28,1020,1018,1017,10,10,10,14,5,,0,6,,171
3/29/2012,28,21,14,17,13,8,88,65,30,1018,1016,1015,10,10,10,21,8,,0,1,,48
3/30/2012,31,22,14,16,12,6,88,57,22,1016,1013,1009,10,10,10,27,13,,0,3,,24
3/31/2012,28,22,16,18,12,5,83,61,23,1019,1015,1009,10,9,6,32,23,,0,4,,231
4/1/2012,22,17,12,12,10,8,88,64,41,1020,1017,1015,10,10,10,24,10,,0,3,,128
4/2/2012,33,23,14,19,12,6,88,58,24,1014,1011,1007,10,9,5,37,16,,0,7,Rain,359
4/3/2012,24,20,16,19,16,14,94,79,53,1017,1015,1012,10,10,10,14,10,,0,4,,238
4/4/2012,29,21,14,16,13,10,88,67,30,1017,1016,1014,,,,14,8,,0,,,2
4/5/2012,33,23,14,15,11,6,88,50,18,1017,1015,1012,,,,16,8,,0,,,30
4/6/2012,25,21,17,17,10,4,73,53,36,1024,1017,1010,10,10,8,55,24,74,0,4,,232
4/7/2012,19,14,11,8,5,3,71,49,35,1026,1024,1022,10,10,10,29,16,,0,6,,177
4/8/2012,19,14,11,13,9,6,82,67,52,1022,1021,1020,10,10,7,29,11,,0,4,Rain,239
4/9/2012,20,17,13,12,8,4,82,56,31,1031,1026,1022,31,13,10,32,23,,0,5,,190
4/10/2012,19,16,12,7,4,2,72,46,22,1037,1034,1031,31,13,10,26,14,,0,3,,140
4/11/2012,18,12,7,9,6,3,81,57,32,1036,1034,1031,31,15,10,24,13,35,0,1,,164
4/12/2012,22,14,6,8,4,-3,87,53,18,1033,1031,1028,31,30,26,21,8,,0,,,57
4/13/2012,25,17,8,4,1,-3,62,34,7,1029,1026,1023,31,29,26,24,13,,0,,,27
4/14/2012,27,19,11,7,4,2,59,37,12,1023,1020,1018,31,30,26,29,11,,0,,,21
4/15/2012,27,19,11,11,5,1,68,40,16,1023,1020,1019,31,31,31,21,8,,0,,,11
4/16/2012,25,17,9,13,9,6,87,58,29,1025,1023,1021,31,15,10,19,5,,0,3,,145
4/17/2012,27,19,11,14,9,7,88,55,22,1023,1021,1018,31,31,31,21,5,,0,,,185
4/18/2012,31,21,12,9,6,3,72,36,10,1019,1016,1014,31,31,31,24,11,,0,,,48
4/19/2012,29,22,16,8,6,4,52,33,12,1015,1014,1013,31,31,31,21,13,,0,,,36
4/20/2012,28,21,14,13,8,4,68,44,12,1017,1015,1013,31,31,31,16,8,,0,,,39
4/21/2012,23,20,17,17,12,7,94,61,27,1013,1010,1007,31,15,10,29,18,,4.06,6,Rain,15
4/22/2012,21,18,15,16,12,9,94,65,39,1009,1008,1006,31,12,5,40,27,53,6.1,4,Rain,296
4/23/2012,17,14,11,14,8,1,94,67,30,1018,1012,1007,31,11,1,55,26,71,3.05,5,Rain,238
4/24/2012,17,13,11,10,8,5,88,64,44,1024,1021,1018,31,12,9,32,18,35,1.02,5,Rain,179
4/25/2012,18,14,11,12,11,9,94,75,55,1026,1024,1023,31,13,10,27,13,,0.51,4,Rain,179
4/26/2012,18,13,9,13,11,9,100,80,49,1026,1024,1023,31,11,1,21,8,,0,6,Rain,80
4/27/2012,19,14,9,13,11,8,100,80,53,1026,1024,1023,31,14,10,19,6,,0,4,,99
4/28/2012,19,13,7,12,10,7,100,79,47,1026,1024,1023,31,11,10,21,8,,0,1,,156
4/29/2012,19,13,8,13,11,7,100,79,57,1026,1024,1022,31,13,10,16,6,,0,3,Fog,80
4/30/2012,24,18,12,11,8,6,72,51,23,1023,1019,1016,31,31,31,26,16,,0,,,24
5/1/2012,19,17,13,16,10,4,100,66,28,1025,1018,1014,31,11,0,29,19,55,12.95,6,Rain,350
5/2/2012,16,12,9,10,4,1,82,54,29,1030,1028,1025,31,14,10,29,16,,0,6,,167
5/3/2012,16,11,6,12,8,4,100,79,51,1029,1027,1025,31,13,4,26,8,,1.02,3,Fog-Rain,144
5/4/2012,17,11,6,12,9,6,100,84,61,1027,1025,1024,31,11,2,27,10,,0,4,Fog-Rain,99
5/5/2012,17,11,6,10,8,6,100,78,54,1025,1022,1020,31,13,10,14,8,,0.25,5,,112
5/6/2012,18,14,11,11,8,4,82,63,28,1020,1017,1014,31,20,10,32,14,,0.25,7,Rain,26
5/7/2012,22,17,12,15,8,3,94,56,28,1014,1012,1011,31,15,10,37,21,50,0,1,Fog-Rain,8
5/8/2012,26,18,11,15,7,0,100,55,11,1013,1011,1007,31,17,10,40,16,60,0,3,Rain,4
5/9/2012,21,17,12,16,14,10,100,81,50,1022,1017,1013,31,12,9,29,13,,0,2,,330
5/10/2012,20,14,9,13,9,5,100,72,32,1023,1021,1019,31,12,10,19,10,,0.76,1,,5
5/11/2012,18,13,9,14,8,4,94,64,31,1024,1022,1020,31,12,4,27,16,,0,4,Rain,182
5/12/2012,16,11,7,8,6,3,93,64,30,1026,1024,1023,31,14,10,26,10,,0.25,4,Rain,173
5/13/2012,17,13,9,13,9,3,100,69,35,1028,1026,1024,31,12,6,32,18,55,0.25,5,Rain,183
5/14/2012,16,12,8,11,8,6,94,71,44,1031,1030,1028,31,13,10,21,10,,0,6,,156
5/15/2012,17,11,5,8,7,4,93,69,41,1031,1029,1027,31,12,10,16,8,,0,2,,125
5/16/2012,19,11,3,7,4,-1,93,63,17,1027,1024,1022,31,31,31,19,8,,0,,,31
5/17/2012,20,13,6,6,4,1,76,50,21,1023,1021,1018,31,31,31,26,16,,0,,,24
5/18/2012,18,14,9,14,8,2,94,65,34,1024,1021,1019,31,11,10,21,13,,0,5,Rain,18
5/19/2012,17,12,8,13,9,4,100,81,54,1028,1026,1023,31,11,5,32,11,,0.51,5,Rain,122
5/20/2012,16,11,7,8,5,2,87,64,30,1029,1027,1024,31,11,10,16,8,,0,3,,153
5/21/2012,17,11,5,9,6,3,93,69,39,1024,1022,1021,31,15,10,26,14,,0,3,,11
5/22/2012,17,12,7,13,9,5,94,79,66,1022,1020,1018,31,11,4,34,18,,0.25,4,Rain,2
5/23/2012,20,16,11,13,9,3,96,72,27,1018,1013,1010,31,10,3,42,24,63,8.89,6,Rain,313
5/24/2012,13,11,8,9,8,6,100,82,57,1018,1016,1014,26,10,6,40,14,55,6.1,6,Rain,182
5/25/2012,15,12,8,12,8,2,100,70,38,1020,1018,1017,31,10,1,32,23,,2.03,6,Rain,250
5/26/2012,17,14,11,13,12,8,100,83,63,1025,1020,1017,31,12,6,29,16,,0.51,5,Rain,227
5/27/2012,17,13,9,10,7,6,88,68,38,1032,1029,1025,31,12,10,24,11,,0,5,,179
5/28/2012,15,12,10,11,9,7,94,76,63,1034,1032,1031,31,13,10,23,8,,0,5,Rain,179
5/29/2012,16,12,8,11,8,6,100,75,42,1036,1034,1033,31,11,10,23,11,,0,6,Fog-Rain,136
5/30/2012,17,12,7,9,7,6,93,71,36,1035,1033,1031,31,14,10,19,6,,0.25,2,,105
5/31/2012,18,11,4,13,8,5,93,74,49,1032,1028,1026,31,19,10,14,8,,0,1,,130
6/1/2012,18,12,7,12,9,6,93,74,51,1027,1025,1023,31,20,10,16,5,,0,6,Rain,156
6/2/2012,19,14,9,11,8,6,94,71,36,1025,1024,1022,31,15,5,26,10,,0,4,,139
6/3/2012,13,10,8,10,7,5,94,78,59,1024,1020,1014,31,10,2,32,13,37,20.07,5,Rain,175
6/4/2012,14,10,7,12,9,6,100,87,63,1016,1014,1012,31,10,2,24,13,,2.03,5,Rain,182
6/5/2012,15,13,11,10,6,3,82,61,37,1023,1019,1016,31,12,10,39,24,52,0,5,,161
6/6/2012,15,12,9,4,3,2,66,53,33,1027,1025,1023,31,12,10,27,18,,0,4,,134
6/7/2012,14,9,5,4,3,2,87,62,37,1030,1028,1027,31,13,10,23,10,,0,4,,143
6/8/2012,14,8,1,6,3,1,100,71,37,1032,1030,1029,31,15,10,19,6,,0,1,,114
6/9/2012,13,7,1,7,3,0,93,70,39,1031,1029,1028,31,13,10,16,8,,0,5,,114
6/10/2012,14,8,2,6,3,1,93,68,33,1029,1027,1025,31,13,10,19,10,,0,2,,89
6/11/2012,15,8,2,5,2,-1,87,61,24,1025,1022,1018,10,10,10,23,13,,0,2,,40
6/12/2012,18,12,6,4,2,0,62,44,23,1019,1016,1013,31,31,31,34,23,,0,8,,24
6/13/2012,19,14,10,8,4,2,67,47,25,1015,1011,1004,31,14,10,40,21,53,6.1,5,Rain-Thunderstorm,34
6/14/2012,15,13,11,10,9,7,88,75,52,1011,1007,1004,31,12,6,39,26,,0,5,Rain,337
6/15/2012,15,12,9,10,9,7,100,80,58,1013,1012,1011,31,12,10,29,19,,0,5,Rain,3
6/16/2012,16,11,6,12,8,4,94,79,58,1020,1016,1012,31,12,8,24,18,,2.03,4,Rain,348
6/17/2012,15,12,10,13,11,8,94,86,66,1027,1024,1020,26,11,3,27,18,,2.03,5,Rain,283
6/18/2012,16,13,10,13,13,11,100,92,78,1027,1026,1024,31,11,3,27,13,,0,5,Fog-Rain,315
6/19/2012,17,13,9,11,9,6,100,83,48,1027,1023,1018,31,11,1,23,13,,0,5,Fog,17
6/20/2012,17,13,8,12,7,4,100,65,34,1018,1012,1008,31,12,4,50,26,71,27.94,7,Rain,360
6/21/2012,13,11,9,12,9,7,100,91,70,1008,1005,1001,31,8,3,47,16,63,12.95,6,Rain,302
6/22/2012,11,8,6,8,6,4,93,82,60,1024,1015,1007,31,11,5,45,19,60,3.05,4,Fog-Rain,166
6/23/2012,14,9,4,11,8,4,100,84,64,1030,1027,1024,31,12,5,34,16,,0,6,Rain,346
6/24/2012,16,12,8,12,10,8,100,82,64,1033,1032,1030,26,12,9,24,14,,0.25,5,Rain,318
6/25/2012,15,12,9,13,11,9,100,89,76,1034,1032,1031,31,11,6,16,13,,0,5,Fog-Rain,269
6/26/2012,14,9,5,10,8,5,100,91,73,1033,1031,1030,31,9,0,16,5,,0,3,Fog,131
6/27/2012,14,9,3,6,3,2,100,71,34,1031,1027,1022,31,14,10,21,8,,0,1,Fog,28
6/28/2012,16,10,5,7,4,1,76,56,36,1022,1015,1009,31,14,10,34,23,50,0.51,5,,11
6/29/2012,14,11,9,11,8,6,94,77,50,1010,1008,1007,31,11,5,47,24,61,3.05,5,Rain,304
6/30/2012,13,9,6,8,6,2,93,71,51,1019,1014,1010,31,12,6,35,26,60,1.02,4,Rain,235
7/1/2012,13,8,3,9,6,4,100,81,52,1026,1023,1019,31,12,6,26,11,,0.51,4,Rain,175
7/2/2012,13,9,4,7,5,3,93,68,47,1028,1027,1026,31,12,10,21,13,,0,5,,198
7/3/2012,14,9,4,10,6,3,97,79,48,1029,1028,1026,31,11,5,16,10,,1.02,5,Rain,38
7/4/2012,13,9,6,11,9,6,100,90,76,1034,1031,1028,31,10,1,19,8,,0.51,5,Fog-Rain,146
7/5/2012,15,10,6,7,4,1,93,64,30,1036,1035,1033,31,14,10,19,11,,0,3,,92
7/6/2012,14,8,2,5,3,1,93,74,39,1036,1032,1029,31,13,10,16,8,,0,4,,69
7/7/2012,15,9,3,6,2,-1,87,63,28,1030,1027,1024,10,10,10,26,13,,0,6,,25
7/8/2012,17,10,3,6,4,1,87,64,35,1024,1021,1019,31,20,10,19,8,,0,6,,24
7/9/2012,16,12,8,10,8,4,88,70,50,1019,1017,1015,31,15,10,23,11,,0,6,,31
7/10/2012,15,11,8,12,10,8,100,89,67,1016,1013,1012,31,12,10,23,8,,0,5,Rain,346
7/11/2012,16,12,8,10,7,2,100,71,29,1015,1012,1009,31,12,4,24,16,,3.05,6,,21
7/12/2012,18,13,9,12,9,4,100,77,46,1011,1006,1003,31,13,8,23,16,,0.76,6,Rain-Thunderstorm,11
7/13/2012,15,12,10,12,10,6,94,85,56,1011,1009,1007,26,11,5,29,16,,4.06,6,Rain,296
7/14/2012,13,10,8,9,7,4,100,73,43,1020,1014,1009,31,12,4,37,21,,0.51,4,Rain,246
7/15/2012,15,12,10,11,9,7,88,80,70,1025,1022,1019,31,13,10,35,23,53,0,5,,325
