ACDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
9/9/2013,13,11,9,12,10,7,94,90,79,1018,1016,1015,31,11,4,14,8,,3.05,4,Rain,108
9/10/2013,17,13,9,10,8,7,94,72,44,1021,1020,1018,31,11,10,23,13,,0,2,Rain,312
9/11/2013,17,14,12,12,9,8,94,74,45,1022,1021,1020,21,10,8,16,13,34,0.76,4,Rain,321
9/12/2013,19,16,12,15,13,12,100,86,58,1020,1019,1018,31,9,3,16,6,,1.02,5,Rain,243
9/13/2013,19,17,14,17,16,13,100,93,83,1018,1017,1012,31,7,2,16,10,,3.05,6,Rain,300
9/14/2013,14,11,9,12,9,7,100,84,61,1019,1016,1012,31,10,3,19,13,,0,6,Rain,332
9/15/2013,16,11,7,15,9,5,100,84,55,1019,1009,1001,14,9,5,34,14,47,1.02,4,Fog-Rain,241
9/16/2013,15,11,8,8,5,2,81,62,34,1004,1003,1002,31,12,10,37,23,45,0.25,2,,267
9/17/2013,15,11,8,14,9,5,94,82,59,1004,1000,994,31,10,3,24,16,,4.06,5,Rain,245
9/18/2013,16,13,9,12,8,5,94,74,41,1012,1004,996,26,11,6,23,11,,0,4,Rain,304
9/19/2013,17,12,7,15,9,6,94,82,65,1013,1010,1007,31,10,5,34,14,55,0.25,4,Rain,247
9/20/2013,19,13,8,10,9,8,94,72,46,1022,1018,1012,29,12,10,19,11,,0,4,,278
9/21/2013,19,14,9,16,12,8,94,84,71,1026,1024,1022,23,10,5,21,10,35,0,6,Rain,221
9/22/2013,19,17,14,16,15,14,100,87,73,1029,1028,1026,31,11,1,16,10,,0,6,Rain,242
9/23/2013,18,16,13,15,14,12,100,88,72,1028,1025,1020,19,9,0,11,5,,0,6,Fog,117
9/24/2013,22,16,10,15,13,10,100,85,57,1020,1016,1014,14,5,0,13,5,,0,4,Fog,65
9/25/2013,22,17,13,15,14,12,100,80,52,1014,1012,1010,11,4,1,10,6,,0,3,Fog-Rain,63
9/26/2013,20,17,13,14,11,8,88,74,43,1018,1016,1013,31,9,3,19,11,,0,4,,77
9/27/2013,18,14,10,11,10,8,94,78,46,1018,1016,1013,31,15,6,24,11,,0,1,,79
9/28/2013,20,16,12,14,12,9,94,78,51,1013,1009,1007,29,9,5,27,13,45,0.25,1,Rain,73
9/29/2013,19,17,14,12,12,11,88,77,55,1008,1007,1006,31,12,10,24,16,,0,4,Rain,68
9/30/2013,19,16,13,13,12,9,88,76,45,1009,1006,1005,31,13,8,23,13,,0,4,,80
10/1/2013,17,14,12,13,12,10,94,80,57,1010,1009,1008,19,9,6,26,13,,0,6,Rain,87
10/2/2013,22,18,14,16,14,11,94,83,62,1012,1010,1009,31,10,6,19,16,,0,5,Rain,125
10/3/2013,19,16,13,18,16,13,100,93,79,1012,1008,1006,23,8,3,24,11,,2.03,3,Rain,114
10/4/2013,22,18,15,17,15,13,94,83,60,1014,1009,1005,27,11,10,34,18,52,0,4,Rain,213
10/5/2013,19,16,13,14,13,12,100,84,58,1025,1020,1014,31,11,6,13,8,,0,3,Rain,295
10/6/2013,19,13,8,12,11,8,100,82,42,1026,1026,1025,27,11,9,16,6,,0.25,2,Fog,255
10/7/2013,20,14,9,14,12,9,100,86,53,1026,1025,1024,31,8,0,21,10,,0,5,Fog,237
10/8/2013,21,17,14,15,14,13,100,86,58,1026,1025,1024,26,10,5,24,13,,0,4,,251
10/9/2013,18,13,8,14,9,3,94,78,48,1024,1020,1016,31,12,10,26,13,37,0,4,Fog-Rain,287
10/10/2013,12,9,7,6,3,2,76,66,44,1021,1019,1016,31,12,10,23,16,39,0.25,3,Rain,325
10/11/2013,14,11,8,12,9,3,94,84,60,1021,1017,1015,31,11,5,27,19,45,3.05,4,Rain,12
10/12/2013,14,11,9,12,8,6,100,80,48,1021,1018,1015,31,11,4,24,14,39,0,4,Rain,35
10/13/2013,12,10,8,11,9,7,100,94,84,1016,1011,1009,31,10,5,24,14,,10.92,5,Rain,283
10/14/2013,12,10,8,10,8,8,100,92,75,1009,1007,1006,31,11,7,24,19,,2.03,5,Rain,252
10/15/2013,14,10,7,9,8,7,100,89,66,1015,1011,1008,26,10,5,19,11,,0,5,,290
10/16/2013,16,10,5,14,9,4,100,92,64,1015,1010,1006,31,6,0,32,11,,5.08,4,Fog-Rain,172
10/17/2013,18,15,11,13,12,9,100,83,58,1016,1013,1010,31,12,7,27,23,47,0.25,2,Rain,248
10/18/2013,18,14,11,14,12,10,100,89,70,1017,1014,1009,31,10,5,24,10,,0,4,Fog-Rain,124
10/19/2013,18,16,13,16,13,12,100,91,77,1008,1005,1004,31,12,8,24,13,37,0.51,3,Rain,177
10/20/2013,17,14,12,14,12,11,100,91,70,1007,1005,1004,31,12,7,27,16,48,11.94,2,Rain-Thunderstorm,198
10/21/2013,18,15,12,15,13,12,100,86,70,1008,1005,1003,31,11,5,32,18,53,0.51,3,Rain,191
10/22/2013,18,16,13,15,14,12,94,85,74,1002,997,994,27,12,9,24,21,,1.02,2,Rain-Thunderstorm,178
10/23/2013,18,14,9,13,11,7,93,77,45,1011,999,991,24,11,3,39,23,39,0.51,2,Rain,229
10/24/2013,17,12,6,12,9,5,100,84,61,1015,1013,1010,29,12,6,21,8,,0,2,Fog-Rain,135
10/25/2013,18,16,12,15,13,12,100,84,65,1010,1005,1002,29,11,3,26,16,40,0,3,Rain,180
10/26/2013,17,16,14,14,12,11,94,82,69,1006,1004,999,31,12,5,37,23,50,0,4,Rain,215
10/27/2013,17,13,11,13,10,8,94,78,54,999,996,992,26,10,3,48,26,72,0,2,Rain,223
10/28/2013,16,12,9,15,9,6,94,79,49,1002,992,978,31,11,5,76,29,95,0,4,Rain,234
10/29/2013,13,9,6,7,5,3,87,75,41,1018,1011,1002,31,13,10,29,19,,0,2,,262
10/30/2013,14,9,3,10,7,3,93,80,54,1022,1020,1018,29,12,10,24,11,39,0,2,,223
10/31/2013,13,12,12,12,11,9,94,88,76,1019,1016,1014,29,12,6,24,18,29,0.51,4,Rain,217
11/1/2013,15,13,11,12,11,9,94,87,78,1014,1008,1001,29,11,7,24,14,23,0.51,3,Rain,195
11/2/2013,16,13,10,11,8,5,94,79,53,1002,998,995,31,11,5,42,16,63,0,3,Rain,234
11/3/2013,12,10,7,8,5,3,100,73,53,1002,998,984,31,10,3,40,27,,9.91,3,Rain,239
11/4/2013,11,8,4,8,4,2,100,79,51,999,992,982,31,10,3,21,14,,0.25,4,Rain,313
11/5/2013,13,8,4,10,6,2,94,81,50,999,995,991,31,12,7,35,14,53,2.03,4,Rain,249
11/6/2013,16,12,9,13,11,6,100,87,69,1001,999,998,26,10,2,39,18,52,3.05,5,Rain,227
11/7/2013,11,9,7,13,7,4,94,82,53,1009,1006,1000,31,12,10,29,16,29,0,2,Rain,253
11/8/2013,11,8,5,9,6,4,100,92,77,1008,1005,1002,31,12,3,24,10,,8.89,4,Rain,227
11/9/2013,8,6,4,6,4,3,100,92,79,1008,1006,1003,29,11,5,19,11,,4.06,5,Rain,232
11/10/2013,10,7,3,6,3,2,100,82,44,1025,1016,1003,31,10,5,19,10,,0,2,Rain,291
11/11/2013,13,7,1,13,9,1,100,96,81,1025,1022,1021,24,9,2,24,11,,0.76,6,Rain,181
11/12/2013,13,8,4,13,8,3,100,90,66,1034,1026,1021,27,10,2,16,10,,1.02,4,Rain,304
11/13/2013,11,6,1,6,4,1,100,85,48,1035,1032,1023,27,13,10,21,8,,0.25,3,,239
11/14/2013,9,7,5,7,4,2,93,79,54,1030,1024,1020,31,12,10,26,19,48,0,2,Rain,294
11/15/2013,10,6,2,3,2,0,93,74,49,1034,1033,1030,29,14,10,14,10,,0,2,,343
11/16/2013,10,5,0,7,4,0,100,93,69,1034,1032,1029,18,9,5,14,5,,0,4,Fog-Rain,292
11/17/2013,9,8,7,8,7,6,100,90,79,1029,1024,1017,16,8,2,10,5,,0.25,7,Rain,31
11/18/2013,9,8,7,9,7,4,100,95,81,1017,1011,1008,18,6,1,16,8,,0.25,6,Rain,287
11/19/2013,6,2,-1,4,0,-3,100,79,45,1018,1014,1009,31,14,10,19,11,,0,1,,307
11/20/2013,7,2,-3,6,2,-4,100,89,68,1018,1004,996,31,11,5,29,13,45,2.03,3,Rain-Thunderstorm,267
11/21/2013,8,6,3,4,3,1,100,81,56,1014,1005,996,31,13,6,26,14,45,0,4,Rain,8
11/22/2013,8,6,3,4,2,1,100,78,51,1022,1018,1014,31,12,10,24,13,35,0,2,Rain,4
11/23/2013,8,4,2,4,3,2,100,85,59,1027,1024,1022,31,11,10,19,11,,0,3,Rain,356
11/24/2013,8,7,4,6,4,2,87,81,63,1035,1031,1027,31,12,9,16,10,,0,6,Rain,356
11/25/2013,7,6,4,3,3,2,93,82,59,1040,1038,1035,26,12,10,14,8,,0,6,Rain,347
11/26/2013,8,4,0,4,2,-1,100,78,47,1040,1038,1036,31,12,8,11,8,,0,6,,308
11/27/2013,11,8,6,9,7,3,100,91,77,1036,1034,1032,18,9,6,11,6,,0,6,Rain,284
11/28/2013,10,9,8,8,7,7,100,90,74,1035,1034,1034,11,8,5,10,6,,0,6,,310
11/29/2013,10,8,6,7,5,2,93,79,52,1034,1026,1022,31,11,6,29,14,,0.25,4,Rain,279
11/30/2013,9,6,2,4,2,0,93,77,60,1032,1028,1023,31,13,10,19,13,,0,4,Rain,326
12/1/2013,9,5,1,6,4,-1,100,87,66,1035,1033,1031,31,12,10,13,6,,0,5,,305
12/2/2013,9,8,6,6,5,3,93,83,61,1035,1034,1032,23,11,7,11,5,,0,6,,54
12/3/2013,6,6,5,5,2,1,93,77,59,1032,1029,1027,23,11,10,16,6,,0,6,,286
12/4/2013,9,4,0,7,3,-1,100,81,47,1033,1029,1026,31,11,6,19,13,,0,6,Rain,277
12/5/2013,11,5,-1,7,2,-2,100,77,40,1033,1024,1017,29,13,6,52,21,72,0.51,4,Rain,263
12/6/2013,8,4,1,6,2,-1,100,76,53,1029,1028,1024,31,12,8,24,14,,0,4,,271
12/7/2013,9,7,5,7,6,4,100,89,74,1029,1026,1025,31,12,8,21,13,,0,5,Rain,256
12/8/2013,12,8,4,8,6,3,93,86,64,1027,1025,1024,31,12,10,26,16,32,0,2,Rain,235
12/9/2013,11,8,4,8,6,4,100,92,72,1030,1029,1027,31,12,6,19,13,34,0.25,1,,209
12/10/2013,9,5,1,7,4,1,100,94,75,1032,1031,1030,10,5,0,13,6,,0,4,Fog,171
12/11/2013,5,3,1,6,2,1,100,99,91,1031,1029,1027,10,3,0,10,3,,0,3,Fog,95
12/12/2013,9,4,-2,8,5,-1,100,96,84,1027,1024,1023,6,3,0,19,8,,0.25,4,Fog,191
12/13/2013,12,10,7,10,8,6,100,89,63,1023,1019,1017,27,10,5,24,13,,2.03,4,Rain,201
12/14/2013,12,8,3,9,6,2,94,85,69,1026,1022,1018,29,13,6,35,19,52,0.25,3,Rain,217
12/15/2013,12,10,8,12,10,7,100,94,79,1022,1019,1016,29,10,4,37,24,48,2.03,5,Rain,204
12/16/2013,13,10,7,12,10,6,100,92,77,1020,1016,1014,29,10,5,35,24,50,2.03,6,Rain,228
12/17/2013,7,6,4,7,5,3,100,92,80,1026,1021,1015,31,10,2,14,8,,0.51,4,Rain,64
12/18/2013,11,8,4,9,7,4,100,90,74,1015,1007,992,31,11,3,42,18,66,0.25,5,Rain,199
12/19/2013,9,6,3,8,3,1,93,79,50,1011,1002,993,31,19,5,29,19,,4.06,2,Rain-Thunderstorm,226
12/20/2013,11,7,2,8,4,1,100,82,61,1022,1019,1012,31,17,9,42,18,60,0,4,Rain,217
12/21/2013,12,10,9,10,9,4,100,87,63,1018,1012,1006,31,12,3,42,34,60,4.06,6,Rain,213
12/22/2013,10,8,4,6,4,1,87,72,52,1014,1010,1006,31,13,10,35,23,53,0,1,Rain,231
12/23/2013,12,8,4,10,7,1,94,84,72,1014,997,978,31,12,5,52,26,85,9.91,5,Rain,197
12/24/2013,9,7,5,10,6,2,94,81,66,982,979,975,31,14,4,58,32,97,2.03,3,Rain,211
12/25/2013,7,4,2,4,3,1,93,87,69,988,985,980,26,12,7,19,13,39,2.03,3,Rain,178
12/26/2013,8,4,2,5,3,1,100,91,61,999,995,988,31,11,0,42,10,53,0.25,5,Fog-Rain,224
12/27/2013,11,7,4,9,4,2,94,70,52,991,986,982,31,14,3,52,35,76,0,3,Rain,218
12/28/2013,8,5,1,3,2,1,100,74,54,1006,998,991,31,18,10,29,16,35,0,1,,232
12/29/2013,8,3,-1,5,2,-1,100,82,55,1019,1015,1007,31,21,10,23,11,,0.25,1,,235
12/30/2013,10,8,5,8,6,4,93,82,64,1016,1010,1005,27,13,5,48,27,69,5.08,4,Rain,201
12/31/2013,11,8,5,8,6,3,93,85,72,1012,1004,1001,31,14,3,35,19,58,5.08,4,Rain,186
1/1/2012,13,10,7,11,9,5,94,86,77,1008,1004,1000,10,10,6,27,21,,0,3,Rain,232
1/2/2012,8,6,4,5,2,1,93,79,62,1013,1008,1003,10,10,10,29,18,,0,1,,235
1/3/2012,12,9,6,10,5,1,94,79,66,1010,1003,994,10,9,5,48,31,69,0,5,Rain,239
1/4/2012,10,8,5,6,3,-1,87,75,65,1021,1013,1002,10,10,5,55,31,61,0,4,Rain,256
1/5/2012,12,9,7,7,4,1,82,68,50,1018,1005,997,10,10,10,60,43,80,0,3,Rain,290
1/6/2012,9,6,3,7,3,1,87,77,66,1027,1024,1018,10,10,10,26,16,,0,3,,276
1/7/2012,11,9,7,8,4,1,87,70,54,1025,1022,1018,10,10,10,34,24,,0,4,,278
1/8/2012,10,8,7,7,4,3,93,74,62,1028,1027,1024,10,10,6,23,13,,0,6,Rain,275
1/9/2012,12,9,6,8,7,5,93,82,72,1033,1030,1027,10,9,2,34,16,,0,6,,260
1/10/2012,11,10,9,8,7,6,93,85,76,1034,1033,1032,10,10,6,26,14,,0,6,,250
1/11/2012,11,9,7,8,6,4,87,82,76,1034,1033,1030,10,10,10,24,16,,0,4,,247
1/12/2012,13,9,5,8,5,1,87,77,62,1031,1028,1025,10,10,10,34,19,,0,5,,276
1/13/2012,7,3,-1,3,1,-2,93,81,61,1034,1033,1031,10,9,7,11,6,,0,1,,339
1/14/2012,6,2,-2,0,-1,-3,93,85,61,1033,1030,1027,9,8,7,11,5,,0,4,Fog,75
1/15/2012,7,3,-1,0,-2,-3,87,77,57,1026,1024,1023,10,10,10,24,13,,0,1,,96
1/16/2012,7,2,-2,-1,-3,-5,93,74,43,1027,1025,1023,10,8,6,14,10,,0,,,82
1/17/2012,5,1,-2,2,-1,-5,93,82,69,1028,1027,1027,10,9,5,11,6,,0,4,,172
1/18/2012,12,7,3,10,8,2,100,91,82,1027,1023,1022,10,7,2,24,14,,0,6,Rain,230
1/19/2012,12,9,5,11,7,2,94,83,71,1021,1019,1016,10,9,3,32,23,,0,4,Rain,266
1/20/2012,11,8,5,6,4,1,82,75,67,1021,1019,1017,10,10,10,34,24,,0,5,Rain,268
1/21/2012,13,10,6,8,5,1,87,71,54,1016,1012,1010,10,10,10,45,26,66,0,4,,275
1/22/2012,12,9,6,5,2,1,81,66,47,1018,1014,1012,10,10,10,34,23,48,0,3,,281
1/23/2012,8,6,2,3,2,1,93,79,66,1021,1019,1018,10,10,10,26,16,,0,1,,280
1/24/2012,11,6,1,9,5,0,100,93,87,1022,1019,1016,10,7,3,16,11,,0,6,Rain,240
1/25/2012,10,9,8,9,7,6,94,87,82,1018,1015,1009,10,9,4,24,14,39,0,6,,220
1/26/2012,10,7,3,7,3,0,93,79,61,1015,1009,1006,10,10,6,40,21,,0,3,Rain,221
1/27/2012,9,6,2,3,1,0,93,76,54,1021,1019,1015,10,10,10,23,14,,0,1,Rain,242
1/28/2012,6,3,2,3,2,1,93,85,76,1032,1028,1022,10,10,8,13,8,,0,4,,3
1/29/2012,5,3,2,2,1,-1,100,86,75,1032,1030,1028,10,7,1,19,8,,0,6,,64
1/30/2012,4,2,0,0,-2,-3,93,77,61,1028,1026,1023,10,9,6,11,6,,0,4,Snow,27
1/31/2012,2,0,-1,0,-2,-3,93,83,75,1029,1026,1023,9,6,3,16,8,,0,5,Snow,53
2/1/2012,4,1,-1,-3,-6,-9,80,64,41,1035,1032,1029,10,9,7,27,18,45,0,4,,56
2/2/2012,2,-1,-3,-7,-9,-12,74,57,35,1038,1036,1035,10,10,10,26,14,40,0,1,,48
2/3/2012,2,-2,-5,-5,-7,-8,86,69,52,1040,1039,1038,10,10,10,11,8,,0,3,,347
2/4/2012,2,-2,-6,0,-4,-8,100,83,69,1039,1035,1024,10,7,1,23,8,,0,6,Snow,172
2/5/2012,2,1,0,1,0,0,100,93,87,1031,1027,1022,10,6,1,13,6,,0,6,Snow,284
2/6/2012,5,3,1,3,2,1,100,90,81,1036,1033,1031,7,3,1,11,5,,0,6,Fog,347
2/7/2012,4,0,-3,1,-3,-9,93,74,52,1043,1040,1036,10,9,2,23,8,,0,4,Rain-Snow,62
2/8/2012,1,-1,-3,-3,-4,-7,80,74,69,1042,1041,1040,10,10,10,16,13,,0,7,,45
2/9/2012,1,0,-1,-1,-3,-4,93,78,70,1041,1039,1038,10,9,1,11,6,,0,6,Snow,76
2/10/2012,2,-1,-3,-1,-4,-7,100,80,60,1039,1038,1037,10,6,2,19,10,,0,5,Snow,103
2/11/2012,2,-3,-7,-4,-6,-9,93,78,60,1037,1037,1036,10,7,5,8,5,,0,1,,4
2/12/2012,5,-1,-6,2,-2,-8,93,85,80,1037,1034,1033,9,6,2,11,6,,0,6,Rain,302
2/13/2012,7,3,1,4,2,0,100,85,71,1034,1027,1023,10,7,1,23,11,,0,5,Rain,301
2/14/2012,9,7,4,4,2,0,81,72,62,1027,1025,1023,10,10,9,16,13,34,0,3,,326
2/15/2012,11,9,7,4,3,2,81,69,54,1028,1026,1023,10,10,10,24,18,39,0,4,Rain,319
2/16/2012,11,7,3,4,3,1,87,71,54,1029,1027,1026,10,10,10,24,13,,0,3,,285
2/17/2012,12,9,6,8,6,4,93,81,72,1026,1023,1019,10,10,8,29,14,,0,4,,260
2/18/2012,11,7,3,7,3,-1,87,74,58,1018,1012,1007,10,10,3,37,24,52,0,5,Rain,256
2/19/2012,7,3,0,-1,-3,-7,81,63,42,1032,1025,1016,10,10,10,19,14,,0,2,,306
2/20/2012,9,3,-3,2,-2,-4,93,70,43,1033,1032,1030,10,10,10,26,8,,0,2,,220
2/21/2012,12,8,5,5,4,2,81,71,54,1030,1029,1028,10,10,10,29,18,,0,6,,242
2/22/2012,11,9,8,9,6,4,94,81,66,1029,1023,1019,10,10,4,37,24,55,0,6,Rain,226
2/23/2012,17,13,10,11,9,7,94,81,63,1026,1023,1019,10,10,10,29,19,,0,4,,262
2/24/2012,14,11,9,8,8,7,87,81,67,1029,1027,1026,10,10,8,27,19,,0,5,,266
2/25/2012,12,9,6,5,3,2,81,65,54,1029,1027,1026,10,10,10,23,8,,0,4,,311
2/26/2012,13,7,2,5,3,0,93,74,54,1029,1028,1027,10,10,9,16,6,,0,2,,258
2/27/2012,11,8,6,7,6,3,93,81,76,1027,1025,1023,10,9,6,24,14,,0,6,Rain,249
2/28/2012,13,11,10,9,8,7,88,84,77,1025,1024,1023,10,8,3,16,13,,0,6,,271
2/29/2012,13,11,9,9,8,6,93,83,72,1025,1025,1024,10,7,5,14,10,,0,4,,224
3/1/2012,14,9,4,7,6,3,100,80,59,1028,1026,1024,9,5,0,11,6,,0,4,Fog,292
3/2/2012,11,7,4,7,5,3,100,87,71,1028,1025,1020,8,4,0,21,6,,0,5,Fog,86
3/3/2012,15,11,7,8,6,-1,100,78,34,1021,1019,1017,10,5,1,34,13,37,0,5,Rain,202
3/4/2012,9,6,3,7,4,-1,93,85,70,1021,1016,1012,10,9,6,27,14,45,0,5,Rain,237
3/5/2012,10,7,3,1,-1,-3,76,61,40,1024,1022,1020,10,10,10,32,24,58,0,2,,319
3/6/2012,8,4,2,2,1,-1,81,75,62,1027,1025,1024,10,10,10,16,11,,0,4,,310
3/7/2012,12,8,4,9,3,-3,93,74,43,1023,1017,1011,10,9,3,32,19,53,0,4,Rain,252
3/8/2012,11,6,1,3,1,-1,87,69,50,1035,1031,1024,10,10,10,23,14,,0,2,,276
3/9/2012,11,8,6,7,5,3,82,75,66,1035,1034,1034,10,10,10,26,14,,0,6,,240
3/10/2012,15,12,9,9,8,7,93,79,67,1038,1036,1035,10,9,5,23,14,,0,6,,284
3/11/2012,16,10,5,8,7,4,93,76,55,1038,1037,1035,10,10,9,11,6,,0,4,Fog,308
3/12/2012,14,9,4,8,6,3,100,84,63,1036,1035,1034,9,5,0,11,6,,0,5,Fog,345
3/13/2012,10,8,6,7,5,4,93,85,71,1035,1034,1033,9,6,3,13,6,,0,6,,38
3/14/2012,13,8,4,4,3,3,93,78,54,1033,1031,1028,9,7,3,13,8,,0,7,,104
3/15/2012,16,8,1,8,5,0,100,84,59,1028,1024,1021,7,3,0,21,8,,0,4,Fog,249
3/16/2012,10,9,8,6,4,4,82,73,66,1022,1019,1015,10,8,5,26,19,,0,6,,237
3/17/2012,11,9,7,8,7,4,93,85,76,1015,1013,1010,10,8,4,21,13,32,0,5,Rain,207
3/18/2012,10,7,3,5,3,1,93,80,62,1027,1018,1011,10,10,6,16,10,,0,3,,313
3/19/2012,13,7,0,2,1,-1,93,67,41,1035,1032,1027,10,9,6,23,10,,0,2,,279
3/20/2012,14,9,4,6,4,1,87,70,51,1036,1035,1033,10,10,10,23,11,,0,4,,275
3/21/2012,16,11,7,6,4,3,76,65,42,1036,1034,1032,10,10,10,21,8,,0,4,,81
3/22/2012,17,11,5,7,4,1,87,67,34,1032,1029,1027,10,7,2,27,14,,0,,,75
3/23/2012,21,13,6,9,6,3,93,69,35,1027,1026,1025,9,5,1,14,6,,0,,,73
3/24/2012,19,12,6,8,6,4,93,69,37,1031,1028,1027,9,6,3,19,8,,0,,,82
3/25/2012,15,10,5,6,4,3,93,71,48,1036,1033,1031,9,8,6,16,8,,0,,Fog,65
3/26/2012,18,11,4,6,3,-1,93,66,28,1037,1036,1035,9,6,1,26,11,,0,5,,79
3/27/2012,19,12,5,5,1,-3,81,52,30,1037,1036,1035,10,8,5,19,8,,0,,,73
3/28/2012,21,13,5,4,-1,-4,76,43,20,1035,1032,1029,10,10,10,11,5,,0,,,3
3/29/2012,19,13,7,6,4,2,76,55,37,1029,1028,1026,10,9,8,13,6,,0,,,318
3/30/2012,17,12,7,8,6,4,87,70,55,1026,1024,1020,9,6,4,16,8,,0,1,,301
3/31/2012,11,8,5,6,3,-2,82,69,50,1023,1020,1018,10,10,7,19,11,,0,5,,20
4/1/2012,13,7,2,2,-1,-3,87,59,33,1024,1021,1016,10,10,10,10,6,,0,2,,357
4/2/2012,15,9,3,4,1,0,81,59,38,1016,1011,1006,10,10,10,13,5,32,0,1,,312
4/3/2012,14,9,4,6,4,1,93,71,48,1006,1003,1000,10,9,7,21,8,,0,4,Rain,278
4/4/2012,10,7,3,4,2,0,93,73,50,1015,1007,1002,10,10,8,23,10,,0,3,Rain,107
4/5/2012,9,7,4,5,2,0,93,73,54,1020,1019,1016,10,9,7,21,14,,0,6,Rain,56
4/6/2012,13,7,0,4,0,-3,81,64,44,1020,1016,1011,10,10,10,16,8,,0,5,,328
4/7/2012,11,9,7,7,4,2,93,73,58,1016,1012,1010,10,9,4,14,10,,0,6,Rain,357
4/8/2012,14,10,7,8,6,2,93,77,63,1016,1012,1008,10,9,2,24,11,,0,5,Rain,253
4/9/2012,11,9,8,9,8,6,94,88,75,1007,996,986,19,10,8,34,21,55,3.05,5,Rain,224
4/10/2012,14,9,5,8,3,0,87,66,40,994,990,986,31,12,10,34,23,,0,3,Rain,247
4/11/2012,14,8,3,4,2,0,87,67,29,1001,997,994,31,12,10,24,11,,0,3,Rain,265
4/12/2012,13,8,2,6,4,1,93,75,42,1005,1003,1001,29,12,10,23,8,,2.03,3,Rain-Thunderstorm,261
4/13/2012,13,8,3,5,3,1,100,71,30,1006,1005,1004,31,10,0,16,6,27,0,3,Fog-Rain,283
4/14/2012,12,9,5,6,2,-2,93,66,30,1014,1008,1005,31,11,5,21,11,,0,2,Rain,41
4/15/2012,10,7,3,1,-1,-5,81,63,26,1026,1020,1014,31,13,10,24,13,35,0,2,Rain,8
4/16/2012,12,6,0,1,-3,-6,87,56,20,1027,1024,1018,31,20,10,24,8,,0,1,,243
4/17/2012,14,10,5,8,3,-2,87,69,33,1018,1002,993,31,12,8,39,23,35,3.05,4,Rain,216
4/18/2012,12,9,5,8,6,3,93,83,71,992,981,976,29,11,6,32,19,47,4.06,5,Rain,184
4/19/2012,12,9,6,7,6,4,93,85,71,990,984,979,31,10,4,26,19,,2.03,5,Rain,274
4/20/2012,13,8,4,6,4,3,94,80,58,995,993,990,31,10,4,27,14,34,7.11,3,Rain,253
4/21/2012,14,9,3,4,3,2,93,70,35,1002,997,994,31,11,10,35,16,,0,3,Rain,265
4/22/2012,15,9,4,7,4,0,93,75,34,1003,1002,1002,31,12,9,29,16,,0.51,3,Rain,243
4/23/2012,11,8,6,6,5,4,93,83,61,1002,995,990,26,12,8,34,14,,2.03,5,Rain,123
4/24/2012,14,10,7,6,4,1,93,70,36,1000,997,993,29,12,8,21,13,29,0,5,Rain,319
4/25/2012,12,9,6,9,7,4,93,84,67,998,987,982,29,11,6,39,19,58,11.94,5,Rain-Thunderstorm,153
4/26/2012,14,11,8,8,7,4,87,73,47,1003,993,984,31,11,6,47,27,69,2.03,4,Rain,210
4/27/2012,16,12,9,9,7,5,88,73,46,1015,1010,1004,31,11,5,27,19,40,3.05,3,Rain,212
4/28/2012,9,8,6,8,7,4,93,88,82,1016,1015,1011,27,9,4,27,13,40,3.05,6,Rain,38
4/29/2012,15,10,6,11,6,4,94,84,67,1011,1004,1000,31,9,3,47,26,69,6.1,5,Rain,82
4/30/2012,19,13,8,11,7,4,82,63,35,1015,1012,1006,31,12,10,27,23,40,0.51,1,Rain,114
5/1/2012,17,14,11,12,11,8,94,80,44,1021,1016,1012,14,8,4,24,16,,3.05,5,Rain,63
5/2/2012,15,12,9,11,8,6,94,82,50,1022,1019,1016,26,9,4,19,10,,0.51,6,Rain,1
5/3/2012,9,9,8,8,7,6,93,87,80,1016,1012,1009,24,10,4,13,10,,0,6,Rain,20
5/4/2012,10,8,7,6,5,4,93,81,64,1008,1007,1006,23,11,8,14,8,,0,6,Rain,20
5/5/2012,10,8,6,6,2,0,87,70,44,1012,1010,1007,31,12,10,19,14,35,0.25,4,Rain,45
5/6/2012,9,7,5,4,2,0,87,69,44,1017,1014,1012,31,13,10,14,11,,0,3,Rain,63
5/7/2012,15,9,3,10,6,2,93,81,59,1017,1014,1010,27,11,6,23,10,,0.76,4,Rain,151
5/8/2012,18,14,10,10,9,8,94,77,42,1010,1007,1006,27,11,10,21,14,,0.51,4,Rain,196
5/9/2012,15,12,10,14,12,9,94,90,81,1010,1008,1006,29,8,2,24,11,45,2.03,6,Rain,203
5/10/2012,17,16,14,14,13,11,94,88,77,1013,1009,1006,31,11,5,34,23,52,4.06,6,Rain,217
5/11/2012,16,12,8,11,6,0,82,60,28,1033,1022,1013,31,11,10,32,24,,0,4,,279
5/12/2012,16,10,4,3,1,-1,81,53,26,1038,1037,1033,31,15,10,16,10,,0,1,,337
5/13/2012,17,11,4,4,3,0,93,58,29,1037,1030,1023,31,14,10,27,11,35,0,2,,235
