AEDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
9/17/2013,24,19,15,16,10,6,94,55,23,1001,999,997,31,14,3,48,31,71,0.51,6,Rain,348
9/18/2013,26,21,16,9,5,-2,63,34,9,1002,1001,999,31,19,10,39,24,52,0,5,,316
9/19/2013,24,19,14,8,0,-9,59,28,5,1009,1004,1002,31,23,10,42,16,52,0,1,,278
9/20/2013,22,17,13,4,1,-6,54,36,8,1013,1008,1005,31,15,10,55,19,74,0,1,,293
9/21/2013,19,14,11,10,6,3,72,51,24,1015,1013,1012,31,12,10,27,16,,0,2,,211
9/22/2013,23,17,11,12,7,1,76,51,15,1015,1013,1011,31,15,10,27,13,,0,2,,356
9/23/2013,25,19,13,16,11,7,83,55,23,1014,1010,1007,31,15,10,21,10,,0,3,,11
9/24/2013,30,23,17,12,5,-4,68,33,6,1008,1004,1000,31,28,26,32,14,47,0,8,,331
9/25/2013,30,22,14,16,9,4,88,42,13,1010,1008,1005,31,26,19,39,14,,0,,,352
9/26/2013,32,23,16,15,3,-10,88,33,5,1016,1007,1001,31,26,18,76,23,84,0,,,290
9/27/2013,21,18,14,8,1,-3,55,30,15,1020,1017,1014,31,29,23,29,23,,0,,,286
9/28/2013,30,21,11,8,-2,-15,72,29,4,1014,1010,1005,31,31,31,48,19,69,0,,,290
9/29/2013,22,18,14,11,4,0,60,36,18,1017,1015,1013,31,29,19,35,24,48,0,,,309
9/30/2013,29,21,12,12,8,0,82,43,9,1017,1013,1009,26,22,18,34,14,,0,,,358
10/1/2013,33,24,16,13,5,-3,73,29,6,1014,1006,1000,31,30,26,64,24,85,0,,,302
10/2/2013,28,20,12,7,1,-6,63,29,6,1016,1011,1006,31,20,10,32,18,,0,1,,305
10/3/2013,20,16,12,10,4,1,77,44,18,1021,1012,1005,31,12,10,48,27,61,1.02,4,Rain,242
10/4/2013,19,14,9,8,5,1,67,48,27,1023,1020,1018,31,15,10,39,21,,0,1,,201
10/5/2013,29,19,10,16,7,-1,83,49,10,1020,1014,1010,31,30,26,24,13,,0,,,328
10/6/2013,32,23,13,14,4,-6,73,32,4,1012,1007,1003,31,29,26,34,13,69,0,,,339
10/7/2013,22,19,16,16,11,7,88,63,29,1014,1010,1004,31,11,8,40,27,69,1.02,3,Rain,174
10/8/2013,19,17,14,12,11,9,82,65,42,1020,1015,1012,26,12,10,37,13,55,0,3,Rain,202
10/9/2013,29,23,18,14,8,-2,77,48,7,1020,1016,1011,31,28,26,32,14,,0,,,338
10/10/2013,37,29,20,17,-2,-17,83,18,4,1012,1006,1001,31,24,9,61,23,80,0,1,,322
10/11/2013,22,19,17,15,12,9,83,60,33,1016,1012,1006,31,12,10,55,31,74,0,3,Rain,122
10/12/2013,26,20,14,18,14,11,88,63,37,1016,1012,1007,31,22,10,32,14,,0,1,,360
10/13/2013,36,27,17,18,6,-18,94,42,4,1007,1000,995,31,17,10,63,23,82,3.05,6,Rain,292
10/14/2013,18,16,13,12,5,-1,88,49,23,1021,1013,1005,31,13,10,37,26,48,0.25,4,Rain,207
10/15/2013,23,16,9,10,3,-6,63,38,8,1023,1020,1017,31,20,10,34,18,,0,1,,313
10/16/2013,27,19,12,10,6,-4,77,38,7,1020,1015,1010,31,29,26,42,16,29,0,,,360
10/17/2013,34,26,17,7,-2,-19,49,19,4,1018,1007,1002,31,15,6,69,27,74,0,,,317
10/18/2013,20,17,13,8,2,-6,55,34,13,1028,1024,1019,31,14,10,42,27,55,0,2,,174
10/19/2013,23,18,12,14,8,4,72,50,21,1028,1026,1023,26,11,3,32,14,,0,1,,6
10/20/2013,28,21,15,16,14,12,83,60,28,1024,1019,1014,23,13,10,37,14,,0,2,,8
10/21/2013,32,24,17,17,13,10,94,53,18,1016,1013,1010,26,9,3,37,13,,0,,,7
10/22/2013,25,22,19,19,17,15,88,73,50,1016,1013,1009,19,11,10,47,24,47,3.05,6,Rain,211
10/23/2013,33,27,20,19,9,-7,94,39,4,1011,1005,1001,31,13,5,55,27,77,0.25,5,Rain-Thunderstorm,301
10/24/2013,23,19,15,9,2,-12,59,32,7,1021,1013,1010,31,19,10,48,26,66,0,1,,237
10/25/2013,23,17,11,10,0,-13,68,30,6,1023,1021,1017,31,22,10,34,21,39,0,1,,309
10/26/2013,21,17,13,10,6,-1,72,45,20,1023,1020,1019,31,16,10,32,19,42,0,2,,183
10/27/2013,23,19,14,14,11,6,77,57,25,1023,1022,1020,31,13,7,34,16,,0,4,,70
10/28/2013,23,19,16,17,15,13,94,74,49,1022,1016,1010,31,12,3,32,16,50,5.08,4,Rain,78
10/29/2013,24,20,16,17,14,11,94,77,41,1016,1009,1005,19,9,1,72,23,93,0.51,5,Rain,193
10/30/2013,20,17,13,13,9,6,82,58,36,1021,1018,1015,31,12,10,40,29,48,0.25,2,Rain,159
10/31/2013,24,20,16,13,11,8,73,57,29,1024,1021,1019,31,12,10,32,14,,0,4,,141
11/1/2013,22,19,17,14,12,11,82,61,44,1024,1022,1019,26,12,10,34,18,,0,5,,82
11/2/2013,31,23,16,18,13,5,82,56,19,1020,1015,1011,26,10,2,27,14,,0,1,,354
11/3/2013,35,27,17,17,9,-4,83,47,4,1019,1011,1006,31,11,3,58,21,76,0,4,,262
11/4/2013,18,16,13,9,6,2,63,46,28,1027,1023,1018,31,12,10,50,39,63,0,2,,181
11/5/2013,19,17,15,9,8,6,67,53,38,1028,1027,1025,31,12,10,37,29,47,0,4,,163
11/6/2013,23,18,12,13,9,7,77,54,23,1026,1021,1017,31,15,10,39,14,,0,1,,19
11/7/2013,30,23,16,17,13,9,82,53,21,1019,1014,1010,31,25,19,37,14,,0,,,11
11/8/2013,33,26,19,18,14,8,83,54,12,1013,1008,1003,26,13,9,52,19,71,0,6,Rain,20
11/9/2013,31,24,18,18,14,10,78,53,19,1015,1008,1004,31,13,10,42,23,47,0,4,Rain,112
11/10/2013,19,17,15,15,12,9,94,70,45,1020,1017,1014,26,11,5,42,35,50,3.05,6,Rain,154
11/11/2013,18,16,14,17,15,13,100,88,70,1019,1017,1013,14,7,3,50,39,58,4.06,6,Rain,147
11/12/2013,22,19,16,18,16,13,100,82,53,1014,1012,1010,31,11,6,27,16,,7.11,5,Rain,212
11/13/2013,29,22,15,17,11,-3,94,55,6,1014,1012,1010,31,18,10,32,18,,0,1,Fog,333
11/14/2013,28,22,17,14,7,0,73,38,10,1016,1013,1011,31,25,10,32,16,37,0,1,,201
11/15/2013,22,18,14,16,14,12,100,74,53,1016,1015,1014,31,12,1,35,19,,0,3,Rain-Thunderstorm,171
11/16/2013,20,17,14,15,14,12,100,80,52,1016,1015,1014,26,10,3,37,19,,5.08,5,Rain-Thunderstorm,171
11/17/2013,18,17,15,16,13,9,100,79,49,1016,1015,1014,26,10,4,42,35,61,10.92,6,Rain,186
11/18/2013,19,17,14,17,15,10,100,83,52,1015,1012,1010,26,9,2,50,42,60,8.89,6,Rain,178
11/19/2013,23,19,16,18,16,14,94,79,47,1011,1010,1009,26,11,3,34,24,,0,3,Rain,173
11/20/2013,26,21,17,18,16,13,100,71,40,1012,1011,1009,31,12,10,34,13,,0,2,,8
11/21/2013,27,23,19,19,17,14,88,69,38,1013,1011,1009,31,12,10,39,19,,0.51,4,Rain-Thunderstorm,35
11/22/2013,26,23,20,19,17,12,94,74,34,1011,1008,1005,31,11,3,58,31,76,8.89,4,Rain-Thunderstorm,31
11/23/2013,24,21,18,18,17,12,94,78,37,1007,1004,1002,31,12,5,35,13,,0.25,3,Rain-Thunderstorm,57
11/24/2013,22,20,17,18,14,11,94,66,38,1009,1005,1003,31,12,10,32,21,50,0,2,,169
11/25/2013,21,19,16,16,12,9,83,65,45,1015,1009,1006,31,12,6,55,23,74,0.51,4,Rain-Thunderstorm,208
11/26/2013,20,18,16,11,9,6,68,52,32,1018,1016,1013,26,12,10,39,31,48,0,4,Rain,185
11/27/2013,24,19,14,13,9,7,72,52,26,1018,1016,1014,31,14,10,27,16,,0,2,,17
11/28/2013,29,23,17,18,14,12,82,57,30,1015,1008,1000,31,24,10,40,18,58,0,6,,16
11/29/2013,25,20,16,19,15,9,94,74,45,1014,1007,999,26,11,4,52,31,71,4.06,6,Rain,182
11/30/2013,21,17,14,14,11,9,94,61,43,1024,1018,1014,31,12,2,45,29,48,0,4,Rain,170
12/1/2013,22,18,14,14,12,9,82,62,35,1026,1024,1022,31,13,10,27,14,,0,2,Rain,87
12/2/2013,25,21,17,13,11,8,77,50,28,1024,1021,1018,31,15,10,34,14,,0,3,,24
12/3/2013,26,21,16,15,13,10,77,56,29,1019,1015,1010,31,16,10,42,19,60,0,1,,17
12/4/2013,28,22,17,17,15,13,83,56,30,1011,1003,995,26,24,19,50,23,,0,,,24
12/5/2013,27,21,14,18,8,-1,94,50,9,1006,998,995,31,12,6,80,29,95,0.25,5,Rain,257
12/6/2013,21,17,13,8,4,1,52,38,20,1019,1012,1006,31,27,26,39,27,,0,,,185
12/7/2013,24,19,14,11,7,1,68,44,14,1021,1019,1017,31,17,10,26,11,,0,2,,22
12/8/2013,27,22,17,16,13,7,82,53,18,1021,1016,1011,31,14,10,39,16,,0,3,,27
12/9/2013,32,26,20,18,15,12,78,53,24,1012,1006,1001,31,23,10,45,14,,0,8,Rain,19
12/10/2013,34,28,21,19,13,8,88,41,16,1009,1003,1000,31,16,10,37,21,53,0,2,Rain,301
12/11/2013,29,23,17,18,12,3,88,54,13,1010,1007,1003,31,15,10,32,18,,0,1,,68
12/12/2013,26,23,19,17,15,13,78,59,41,1012,1010,1008,26,12,10,42,27,52,0,3,Rain,75
12/13/2013,28,23,19,19,18,16,88,66,42,1012,1011,1008,31,12,10,42,19,55,0,2,,33
12/14/2013,24,22,20,20,17,14,94,71,43,1018,1014,1010,26,11,10,40,24,52,0,3,Rain,158
12/15/2013,24,21,18,18,17,16,95,77,53,1020,1018,1016,31,12,7,29,14,,0,5,Rain,149
12/16/2013,25,22,18,19,17,14,94,75,47,1022,1020,1018,26,11,5,32,16,,4.06,5,Rain,46
12/17/2013,27,23,19,17,15,12,78,58,30,1022,1020,1018,31,13,10,40,16,,0,3,Rain,26
12/18/2013,26,23,20,16,14,8,78,55,23,1024,1022,1020,31,14,10,32,18,,0,2,,47
12/19/2013,27,23,19,17,16,13,78,58,37,1023,1020,1016,31,16,10,47,21,64,0,1,,26
12/20/2013,37,29,21,17,16,11,78,46,14,1017,1013,1009,31,20,10,34,18,,0,5,Rain-Thunderstorm,22
12/21/2013,28,24,21,20,19,16,88,75,43,1017,1015,1011,26,10,8,47,32,64,0,4,,190
12/22/2013,31,26,21,21,19,17,88,60,39,1016,1010,1005,19,12,6,50,19,,0,6,Rain,19
12/23/2013,36,28,21,21,19,7,94,71,10,1013,1006,1004,26,12,7,50,23,55,0,6,Rain,146
12/24/2013,21,19,18,19,16,12,94,73,50,1021,1017,1013,26,12,9,39,29,,0,6,Rain,172
12/25/2013,21,19,18,19,18,16,94,88,76,1020,1016,1012,26,9,4,29,11,,6.1,7,Rain,344
12/26/2013,24,21,19,19,18,15,94,80,51,1013,1011,1009,31,11,5,39,21,,0.51,4,Rain,192
12/27/2013,25,21,18,17,16,15,88,70,47,1013,1012,1010,31,13,10,27,18,,0,4,,102
12/28/2013,27,22,18,19,17,14,88,64,37,1013,1009,1005,31,13,10,45,19,61,0,2,,29
12/29/2013,23,22,20,20,14,10,94,65,38,1016,1009,1001,31,10,6,69,29,85,0,2,,161
12/30/2013,25,22,18,14,11,9,64,48,29,1016,1013,1010,31,13,10,37,21,,0,5,,84
12/31/2013,26,22,18,17,15,13,83,61,36,1017,1013,1011,26,12,10,32,14,,0,3,Rain,105
1/1/2012,27,22,17,16,13,11,77,57,37,1018,1016,1014,10,10,10,32,14,,0,1,,16
1/2/2012,28,23,19,17,15,11,83,61,37,1018,1017,1015,10,10,10,40,18,,0,1,,23
1/3/2012,29,24,21,19,16,13,73,60,42,1018,1016,1013,10,10,10,42,27,48,0,1,,28
1/4/2012,33,27,21,22,19,17,88,68,41,1018,1013,1009,10,9,9,50,23,69,0,6,Rain,49
1/5/2012,25,23,21,20,16,14,94,68,54,1018,1015,1011,10,9,4,37,24,,0,5,Rain-Thunderstorm,126
1/6/2012,22,20,19,20,15,11,94,73,50,1017,1015,1011,10,10,5,48,27,60,0,5,Rain,180
1/7/2012,25,20,15,16,13,9,82,61,41,1017,1014,1010,10,10,10,37,16,,0,5,,358
1/8/2012,28,24,22,22,19,16,94,76,57,1011,1005,1001,10,9,3,35,18,,0,5,Rain-Thunderstorm,35
1/9/2012,26,23,21,22,19,16,94,78,57,1010,1006,1002,10,9,5,34,16,,0,5,Fog-Rain,142
1/10/2012,28,23,19,18,12,5,83,50,23,1010,1008,1005,10,10,10,32,14,,0,5,,317
1/11/2012,28,23,18,16,5,-3,73,35,14,1011,1005,1001,10,10,10,60,26,76,0,5,Rain,248
1/12/2012,21,17,14,10,6,2,59,45,34,1017,1015,1011,10,10,10,35,27,50,0,1,,198
1/13/2012,26,20,15,16,11,7,69,53,32,1017,1015,1011,10,10,10,35,18,,0,3,,6
1/14/2012,22,20,18,18,16,14,94,74,60,1017,1016,1015,10,9,5,34,23,,0,6,Rain,134
1/15/2012,24,21,18,18,16,14,94,77,57,1021,1019,1016,10,8,2,34,23,,0,5,Rain,91
1/16/2012,25,22,20,19,17,16,88,75,65,1023,1022,1020,10,9,6,35,21,50,0,4,Rain,69
1/17/2012,26,23,20,18,16,14,78,64,47,1023,1022,1019,10,10,10,34,18,,0,2,Rain,56
1/18/2012,28,24,21,20,18,17,88,71,54,1020,1016,1012,10,10,10,32,13,,0,3,,33
1/19/2012,25,23,22,21,19,17,94,79,69,1018,1016,1013,10,10,10,37,16,,0,5,,155
1/20/2012,26,23,21,19,18,16,83,72,54,1017,1016,1013,10,10,10,26,16,,0,5,,138
1/21/2012,25,23,21,20,18,15,94,75,61,1018,1015,1013,10,9,6,24,11,,0,6,Rain-Thunderstorm,109
1/22/2012,26,23,21,17,14,12,78,60,42,1023,1021,1018,10,10,10,34,29,,0,4,Rain,138
1/23/2012,24,22,20,17,14,12,83,60,47,1023,1021,1019,10,10,6,34,29,,0,4,Rain,110
1/24/2012,24,22,20,21,17,13,94,72,57,1020,1017,1015,10,10,6,26,18,,0,6,Rain,101
1/25/2012,25,23,21,22,21,19,94,89,69,1015,1013,1012,10,8,2,24,11,,0,6,Rain,49
1/26/2012,27,23,21,21,20,19,100,83,61,1016,1013,1012,10,10,6,35,11,,0,6,Rain,139
1/27/2012,26,23,21,21,19,16,94,77,61,1018,1016,1015,10,9,3,35,21,,0,5,Rain,123
1/28/2012,26,23,21,20,18,16,78,70,61,1016,1014,1012,10,10,9,29,18,,0,6,Rain,86
1/29/2012,28,24,21,21,19,16,88,70,48,1012,1009,1005,10,10,10,42,23,55,0,5,,26
1/30/2012,34,28,22,21,20,18,94,62,41,1005,1000,996,10,10,7,45,34,61,0,4,Rain,13
1/31/2012,29,24,21,23,18,15,89,69,51,1013,1006,999,10,10,9,40,24,60,0,6,Rain,180
2/1/2012,21,19,18,18,16,13,100,82,60,1016,1013,1012,10,8,3,39,29,39,0,6,Rain,146
2/2/2012,20,18,17,17,15,14,94,79,68,1013,1011,1008,10,10,3,35,23,,0,7,Rain,132
2/3/2012,21,19,17,19,17,16,100,94,88,1008,1005,1004,10,8,3,35,21,,0,6,Rain,212
2/4/2012,25,21,18,19,18,16,100,82,61,1005,1004,1003,10,9,5,26,16,,0,4,Rain,188
2/5/2012,29,24,19,19,18,16,88,72,51,1004,1001,998,10,10,10,37,16,,0,1,,359
2/6/2012,23,21,20,20,18,16,94,80,69,1006,1002,998,10,9,5,50,23,60,0,5,Rain,194
2/7/2012,23,21,19,19,17,14,94,77,60,1009,1007,1005,10,10,8,32,24,,0,6,Rain,159
2/8/2012,23,21,20,18,17,15,88,75,61,1013,1011,1009,10,10,8,29,21,,0,6,Rain,153
2/9/2012,26,23,20,18,17,15,88,73,54,1014,1012,1011,10,10,8,37,21,,0,5,Rain,106
2/10/2012,26,23,20,19,18,16,94,77,54,1012,1011,1008,10,10,2,40,16,,0,5,Rain,21
2/11/2012,24,20,17,18,17,14,88,78,60,1012,1010,1009,10,9,5,35,16,55,0,4,Rain-Thunderstorm,173
2/12/2012,25,21,17,19,17,15,94,77,57,1017,1014,1012,10,10,6,24,13,,0,3,Rain-Thunderstorm,130
2/13/2012,24,21,19,19,17,16,88,77,65,1019,1017,1015,10,10,10,24,14,,0,5,Rain,146
2/14/2012,24,22,20,18,17,14,88,73,53,1022,1020,1019,10,10,7,24,14,,0,3,Rain,144
2/15/2012,25,22,20,18,16,12,88,66,47,1022,1020,1018,10,10,10,24,13,,0,3,Rain,71
2/16/2012,28,24,20,17,15,11,78,59,37,1020,1018,1016,10,10,10,35,18,,0,4,,14
2/17/2012,28,24,20,20,17,12,83,65,39,1018,1016,1015,10,10,10,29,16,,0,4,Rain-Thunderstorm,24
2/18/2012,24,21,19,20,18,17,94,79,69,1018,1017,1014,10,10,10,29,18,,0,4,Rain-Thunderstorm,176
2/19/2012,28,24,20,21,19,17,100,78,51,1018,1015,1010,10,9,0,45,18,52,0,4,Rain-Thunderstorm,81
2/20/2012,25,22,20,21,19,18,100,85,69,1013,1011,1010,10,10,10,29,14,,0,5,Rain,182
2/21/2012,24,22,20,19,18,16,88,78,61,1014,1011,1008,10,10,9,47,34,72,0,5,Rain,197
2/22/2012,24,21,18,17,16,13,78,72,61,1018,1015,1013,10,10,10,27,21,37,0,4,,201
2/23/2012,29,23,18,18,17,15,88,66,42,1020,1018,1017,10,10,10,27,14,,0,1,,354
2/24/2012,29,24,20,20,18,14,94,71,42,1024,1022,1020,10,10,10,29,11,,0,1,,57
2/25/2012,28,24,20,19,18,14,88,68,45,1024,1022,1020,10,10,10,37,19,55,0,3,,16
2/26/2012,28,26,23,19,18,18,78,69,54,1021,1019,1016,10,10,10,35,24,52,0,6,Rain,30
2/27/2012,29,26,23,20,18,17,78,66,51,1017,1015,1014,10,10,10,34,18,,0,6,Rain,27
2/28/2012,33,28,23,22,20,16,94,69,36,1014,1012,1010,10,9,5,26,11,,0,7,Rain,242
2/29/2012,22,21,20,21,20,18,100,94,88,1014,1013,1012,10,7,1,39,27,48,0,8,Rain,179
3/1/2012,30,25,20,23,21,18,94,82,51,1012,1006,1000,10,8,3,55,24,74,0,7,Rain,10
3/2/2012,21,19,18,18,16,13,94,82,64,1019,1013,1006,10,9,6,58,39,80,0,7,Rain,164
3/3/2012,22,20,19,18,15,12,94,70,57,1020,1019,1017,10,9,4,29,24,48,0,7,Rain,64
3/4/2012,28,24,21,22,19,17,94,78,58,1017,1012,1009,10,9,2,39,24,50,0,6,Rain,31
3/5/2012,24,22,20,22,17,13,94,72,53,1018,1013,1010,10,10,7,29,14,50,0,4,Rain,181
3/6/2012,22,21,20,16,15,13,78,69,60,1019,1018,1017,10,10,10,37,29,50,0,5,,173
3/7/2012,20,18,16,17,14,12,100,76,60,1019,1016,1013,10,9,2,45,34,58,0,5,Rain-Thunderstorm,199
3/8/2012,21,18,15,17,15,12,100,86,60,1013,1007,1004,10,7,1,48,21,66,0,5,Rain-Thunderstorm,261
3/9/2012,27,21,16,17,14,12,88,68,39,1011,1009,1007,10,10,10,32,14,,0,2,,260
3/10/2012,24,20,17,17,15,13,94,70,50,1018,1014,1010,10,10,10,34,14,,0,3,,186
3/11/2012,24,20,17,17,15,13,82,67,57,1019,1017,1015,10,10,10,27,16,,0,3,,110
3/12/2012,25,22,20,19,17,14,88,72,53,1022,1019,1018,10,10,10,35,14,48,0,5,Rain,94
3/13/2012,26,21,17,18,15,12,88,66,42,1022,1020,1019,10,10,10,34,13,,0,1,,13
3/14/2012,26,22,19,20,18,16,88,74,54,1020,1019,1016,10,10,10,32,16,,0,4,,32
3/15/2012,28,24,21,20,19,16,88,73,48,1017,1015,1013,10,10,10,39,18,,0,5,,34
3/16/2012,31,26,20,20,18,18,94,69,46,1014,1011,1008,10,10,10,37,18,,0,2,,14
3/17/2012,23,20,18,20,18,14,100,86,68,1020,1014,1010,10,9,1,39,24,60,0,5,Rain-Thunderstorm,183
3/18/2012,21,19,18,18,15,12,94,75,64,1023,1021,1019,10,10,4,39,29,60,0,4,Rain,193
3/19/2012,24,21,18,18,16,14,94,74,53,1024,1023,1021,10,9,6,35,27,52,0,6,Rain,147
3/20/2012,24,21,18,18,14,12,88,67,47,1021,1018,1014,10,10,10,26,18,,0,4,Rain,90
3/21/2012,26,22,19,19,18,16,88,74,57,1014,1008,1003,10,10,9,35,13,,0,5,,4
3/22/2012,22,19,17,19,16,15,94,83,78,1010,1007,1004,10,10,5,60,31,77,0,6,Rain,208
3/23/2012,26,21,17,17,9,1,94,55,22,1009,1004,1001,10,10,8,47,18,64,0,4,,272
3/24/2012,23,18,14,9,4,2,56,42,27,1018,1012,1009,10,10,10,29,19,,0,1,,249
3/25/2012,21,18,15,14,11,6,77,63,48,1023,1021,1018,10,10,10,21,14,,0,5,Rain,175
3/26/2012,24,20,17,16,14,13,94,68,50,1023,1022,1020,10,10,10,32,14,,0,4,Rain,56
3/27/2012,25,22,19,17,14,11,78,63,41,1023,1022,1021,10,10,10,24,13,,0,5,,23
3/28/2012,23,21,19,19,16,14,88,73,60,1023,1021,1019,10,9,3,35,14,,0,6,Rain,39
3/29/2012,26,22,19,18,16,14,88,71,50,1020,1018,1016,10,10,10,23,13,,0,2,,246
3/30/2012,23,20,17,18,16,14,94,81,65,1019,1018,1016,10,10,10,23,13,32,0,2,,206
3/31/2012,28,22,17,17,14,10,88,67,35,1019,1017,1015,10,10,10,19,11,,0,2,,348
4/1/2012,24,20,16,18,15,11,88,71,44,1018,1017,1014,10,9,5,34,11,,0,3,Rain-Thunderstorm,334
4/2/2012,24,20,17,18,17,15,94,78,61,1017,1016,1014,10,10,10,21,11,,0,3,,211
4/3/2012,28,22,17,19,16,12,94,72,39,1015,1014,1013,10,8,5,26,13,,0,6,,353
4/4/2012,27,23,19,19,17,15,94,68,48,1019,1016,1014,10,10,10,29,14,,0,1,,17
4/5/2012,27,23,20,17,16,12,83,64,39,1021,1020,1018,10,10,10,26,11,,0,2,,26
4/6/2012,27,22,18,16,14,8,88,60,30,1021,1018,1015,10,10,10,34,14,,0,2,,10
4/7/2012,26,22,18,18,14,9,83,64,34,1021,1016,1013,10,9,7,48,21,47,0,4,,151
4/8/2012,25,22,18,21,16,11,94,69,53,1020,1016,1012,10,9,6,34,19,,0,5,Rain-Thunderstorm,28
4/9/2012,25,19,13,13,6,3,77,42,15,1019,1015,1013,31,13,10,55,27,72,0,1,,256
4/10/2012,17,13,9,10,6,1,77,51,31,1029,1025,1019,26,12,10,52,40,72,0,3,,214
4/11/2012,18,14,10,14,9,4,94,68,43,1032,1030,1028,26,11,2,42,29,58,4.06,4,Rain,218
4/12/2012,20,17,13,13,12,11,94,73,46,1033,1031,1030,31,13,9,32,21,,0,2,Rain,218
4/13/2012,25,19,12,14,11,7,88,61,28,1032,1029,1027,31,26,18,27,13,,0,,,352
4/14/2012,25,20,14,18,14,12,82,65,35,1029,1026,1023,31,15,10,24,13,,0,5,,7
4/15/2012,25,21,17,18,14,7,94,67,27,1025,1023,1022,31,19,10,14,6,,0,6,,205
4/16/2012,22,19,16,18,14,11,88,71,50,1024,1023,1021,26,13,10,26,13,,0,5,,224
4/17/2012,20,19,18,18,17,15,94,86,69,1023,1021,1020,19,8,2,40,29,52,20.07,6,Rain,164
4/18/2012,21,19,17,19,18,17,100,88,78,1022,1019,1018,19,8,1,39,18,48,50.04,6,Rain,80
4/19/2012,24,21,18,19,18,16,100,89,55,1020,1017,1015,26,9,3,27,11,,2.03,5,Rain,115
4/20/2012,26,22,17,19,18,16,94,78,45,1016,1015,1013,31,13,8,23,11,,0.25,4,Fog,342
4/21/2012,22,20,17,19,18,17,100,88,71,1016,1014,1012,26,9,0,26,11,,0,3,Fog,232
4/22/2012,25,21,16,19,17,15,94,81,51,1014,1012,1010,26,9,0,16,11,,0,5,Fog-Rain,341
4/23/2012,21,19,18,18,17,15,94,82,67,1014,1011,1010,31,11,6,27,13,,3.05,7,Rain,342
4/24/2012,26,20,13,15,11,3,94,63,27,1014,1011,1007,31,13,5,45,14,63,0,2,Rain-Thunderstorm,290
4/25/2012,20,16,11,5,3,1,62,41,20,1013,1010,1008,31,11,10,48,24,66,0,1,,290
4/26/2012,20,17,13,13,9,6,77,58,40,1020,1017,1013,31,14,10,32,21,48,0,5,,225
4/27/2012,20,17,13,14,11,9,88,68,47,1023,1021,1019,31,12,10,19,11,,0,2,,248
4/28/2012,24,19,14,15,12,10,82,67,33,1023,1019,1016,31,13,10,19,11,,0,6,,332
4/29/2012,19,16,12,14,9,7,82,62,43,1025,1021,1017,31,12,10,48,24,66,0,2,Rain,218
4/30/2012,20,15,10,12,8,7,77,61,33,1027,1026,1024,31,13,10,19,13,,0,4,Rain,349
5/1/2012,23,18,13,14,12,10,82,63,38,1027,1025,1023,26,12,10,27,13,,0,3,,355
5/2/2012,25,19,12,16,13,10,88,67,33,1024,1020,1018,26,12,10,26,13,,0,4,Rain-Thunderstorm,342
5/3/2012,20,18,15,15,12,3,94,66,44,1020,1018,1017,31,14,10,26,13,,0,2,Rain,211
5/4/2012,21,16,11,11,4,1,77,47,22,1021,1019,1016,31,11,10,24,16,,0,1,,246
5/5/2012,19,15,11,13,9,7,77,65,49,1018,1015,1013,31,13,10,45,21,,0,3,,243
5/6/2012,21,16,10,10,5,1,76,50,18,1018,1015,1014,31,14,10,24,14,,0,1,,287
5/7/2012,18,14,11,8,6,3,67,53,27,1019,1017,1015,31,16,10,27,16,47,0,5,,273
5/8/2012,22,16,10,11,8,5,76,57,28,1019,1017,1016,31,19,10,19,13,,0,1,,326
5/9/2012,27,19,12,13,9,5,82,57,17,1021,1019,1018,31,30,26,16,11,,0,,,333
5/10/2012,26,20,14,17,12,7,88,63,22,1022,1020,1019,31,29,26,21,13,,0,,,299
5/11/2012,27,20,14,15,11,8,88,59,23,1020,1016,1013,31,22,10,16,13,,0,3,,318
5/12/2012,20,17,13,10,3,-3,63,41,14,1018,1015,1014,26,13,10,37,18,60,0,5,,246
5/13/2012,17,13,10,4,1,0,58,41,23,1017,1014,1011,26,22,10,47,26,63,0,6,,267
5/14/2012,16,12,9,6,3,0,62,49,33,1024,1021,1017,31,13,10,35,26,52,0,1,,235
5/15/2012,18,13,8,10,6,3,72,56,35,1024,1023,1021,31,17,10,26,19,37,0,2,,247
5/16/2012,18,14,10,12,9,6,82,69,41,1025,1023,1022,26,12,10,23,16,,0,2,,246
5/17/2012,21,15,9,12,9,6,88,68,37,1025,1023,1022,26,13,10,16,13,,0,1,,302
5/18/2012,23,17,10,12,9,3,88,65,17,1025,1023,1020,26,14,8,19,13,,0,3,,330
5/19/2012,21,16,10,10,6,2,87,55,21,1023,1022,1020,31,22,14,21,13,,0,,,299
5/20/2012,16,12,9,14,10,4,94,80,57,1026,1024,1023,19,10,2,32,14,,10.92,5,Rain,243
5/21/2012,21,16,12,13,11,8,88,71,38,1025,1023,1021,31,13,10,21,11,,0,3,,337
5/22/2012,21,15,9,12,6,2,94,57,18,1024,1022,1020,31,21,14,27,14,,0,,,312
5/23/2012,22,16,8,7,4,0,76,46,13,1024,1022,1019,31,28,26,21,13,,0,,,342
